VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
 180.000 -275.000  0.467949E+00
 185.000 -275.000  0.468958E+00
 190.000 -275.000  0.469987E+00
 195.000 -275.000  0.471013E+00
 200.000 -275.000  0.472069E+00
 205.000 -275.000  0.473125E+00
 210.000 -275.000  0.474191E+00
 215.000 -275.000  0.475263E+00
 220.000 -275.000  0.476348E+00
 225.000 -275.000  0.477434E+00
 230.000 -275.000  0.478535E+00
 235.000 -275.000  0.479640E+00
 240.000 -275.000  0.480750E+00
 245.000 -275.000  0.481860E+00
 250.000 -275.000  0.482974E+00
 255.000 -275.000  0.484091E+00
 260.000 -275.000  0.485213E+00
 265.000 -275.000  0.486357E+00
 270.000 -275.000  0.487474E+00
 275.000 -275.000  0.488608E+00
 280.000 -275.000  0.489750E+00
 285.000 -275.000  0.490871E+00
 290.000 -275.000  0.492029E+00
 295.000 -275.000  0.493151E+00
 300.000 -275.000  0.494294E+00
-300.000 -270.000  0.493165E+00
-295.000 -270.000  0.492011E+00
-290.000 -270.000  0.490849E+00
-285.000 -270.000  0.489694E+00
-280.000 -270.000  0.488540E+00
-275.000 -270.000  0.487378E+00
-270.000 -270.000  0.486217E+00
-265.000 -270.000  0.485068E+00
-260.000 -270.000  0.483916E+00
-255.000 -270.000  0.482779E+00
-250.000 -270.000  0.481636E+00
-245.000 -270.000  0.480495E+00
-240.000 -270.000  0.479358E+00
-235.000 -270.000  0.478226E+00
-230.000 -270.000  0.477098E+00
-225.000 -270.000  0.475981E+00
-220.000 -270.000  0.474864E+00
-215.000 -270.000  0.473759E+00
-210.000 -270.000  0.472659E+00
-205.000 -270.000  0.471570E+00
-200.000 -270.000  0.470483E+00
-195.000 -270.000  0.469418E+00
-190.000 -270.000  0.468355E+00
-185.000 -270.000  0.467301E+00
-180.000 -270.000  0.466268E+00
-175.000 -270.000  0.465246E+00
-170.000 -270.000  0.464231E+00
-165.000 -270.000  0.463237E+00
-160.000 -270.000  0.462250E+00
-155.000 -270.000  0.461289E+00
-150.000 -270.000  0.460341E+00
